
0it [00:00, ?it/s]
3315it [14:47,  1.97it/s, bound:1369 nc:301 ncall:4.8e+05 eff:0.7% logz=43.19+/-0.19 dlogz:7.723>0.1]
3318it [14:47,  2.80it/s, bound:1372 nc:315 ncall:4.8e+05 eff:0.7% logz=43.20+/-0.19 dlogz:7.704>0.1]
3320it [14:50,  1.45it/s, bound:1374 nc:273 ncall:4.8e+05 eff:0.7% logz=43.21+/-0.19 dlogz:7.692>0.1]
3323it [14:51,  2.11it/s, bound:1377 nc:334 ncall:4.8e+05 eff:0.7% logz=43.22+/-0.19 dlogz:7.673>0.1]
3326it [14:51,  3.02it/s, bound:1380 nc:339 ncall:4.8e+05 eff:0.7% logz=43.23+/-0.19 dlogz:7.654>0.1]
3329it [14:55,  1.44it/s, bound:1383 nc:295 ncall:4.8e+05 eff:0.7% logz=43.24+/-0.19 dlogz:7.636>0.1]
3332it [14:55,  2.04it/s, bound:1386 nc:295 ncall:4.8e+05 eff:0.7% logz=43.26+/-0.19 dlogz:7.617>0.1]
3335it [14:55,  2.85it/s, bound:1389 nc:339 ncall:4.8e+05 eff:0.7% logz=43.27+/-0.19 dlogz:7.598>0.1]
3337it [15:00,  1.24it/s, bound:1391 nc:306 ncall:4.8e+05 eff:0.7% logz=43.27+/-0.19 dlogz:7.586>0.1]
3340it [15:00,  1.80it/s, bound:1394 nc:332 ncall:4.9e+05 eff:0.7% logz=43.28+/-0.19 dlogz:7.568>0.1]
3343it [15:00,  2.55it/s, bound:1397 nc:341 ncall:4.9e+05 eff:0.7% logz=43.30+/-0.19 dlogz:7.549>0.1]
3345it [15:04,  1.28it/s, bound:1399 nc:334 ncall:4.9e+05 eff:0.7% logz=43.30+/-0.19 dlogz:7.537>0.1]
3348it [15:04,  1.88it/s, bound:1402 nc:414 ncall:4.9e+05 eff:0.7% logz=43.31+/-0.19 dlogz:7.519>0.1]
3351it [15:05,  2.67it/s, bound:1405 nc:302 ncall:4.9e+05 eff:0.7% logz=43.32+/-0.19 dlogz:7.501>0.1]
3353it [15:09,  1.27it/s, bound:1407 nc:379 ncall:4.9e+05 eff:0.7% logz=43.33+/-0.19 dlogz:7.488>0.1]
3356it [15:09,  1.85it/s, bound:1410 nc:396 ncall:4.9e+05 eff:0.7% logz=43.34+/-0.19 dlogz:7.470>0.1]
3359it [15:09,  2.64it/s, bound:1413 nc:386 ncall:4.9e+05 eff:0.7% logz=43.35+/-0.19 dlogz:7.452>0.1]
3361it [15:13,  1.26it/s, bound:1415 nc:367 ncall:4.9e+05 eff:0.7% logz=43.36+/-0.19 dlogz:7.440>0.1]
3364it [15:14,  1.84it/s, bound:1418 nc:396 ncall:4.9e+05 eff:0.7% logz=43.37+/-0.19 dlogz:7.422>0.1]
3367it [15:14,  2.63it/s, bound:1421 nc:324 ncall:5.0e+05 eff:0.7% logz=43.38+/-0.19 dlogz:7.404>0.1]
3369it [15:18,  1.31it/s, bound:1423 nc:358 ncall:5.0e+05 eff:0.7% logz=43.39+/-0.19 dlogz:7.392>0.1]
3372it [15:18,  1.92it/s, bound:1426 nc:339 ncall:5.0e+05 eff:0.7% logz=43.40+/-0.19 dlogz:7.375>0.1]
3375it [15:18,  2.74it/s, bound:1429 nc:336 ncall:5.0e+05 eff:0.7% logz=43.41+/-0.19 dlogz:7.357>0.1]
3377it [15:22,  1.29it/s, bound:1431 nc:394 ncall:5.0e+05 eff:0.7% logz=43.41+/-0.19 dlogz:7.345>0.1]
3380it [15:22,  1.89it/s, bound:1434 nc:385 ncall:5.0e+05 eff:0.7% logz=43.42+/-0.19 dlogz:7.328>0.1]
3383it [15:22,  2.71it/s, bound:1437 nc:386 ncall:5.0e+05 eff:0.7% logz=43.43+/-0.19 dlogz:7.310>0.1]
3386it [15:27,  1.38it/s, bound:1440 nc:406 ncall:5.0e+05 eff:0.7% logz=43.44+/-0.19 dlogz:7.293>0.1]
3389it [15:27,  1.95it/s, bound:1443 nc:354 ncall:5.0e+05 eff:0.7% logz=43.45+/-0.19 dlogz:7.275>0.1]
3392it [15:31,  1.30it/s, bound:1446 nc:340 ncall:5.0e+05 eff:0.7% logz=43.46+/-0.19 dlogz:7.258>0.1]
3395it [15:31,  1.83it/s, bound:1449 nc:356 ncall:5.1e+05 eff:0.7% logz=43.47+/-0.19 dlogz:7.241>0.1]
3398it [15:31,  2.55it/s, bound:1452 nc:369 ncall:5.1e+05 eff:0.7% logz=43.48+/-0.19 dlogz:7.224>0.1]
3400it [15:36,  1.27it/s, bound:1454 nc:402 ncall:5.1e+05 eff:0.7% logz=43.49+/-0.19 dlogz:7.212>0.1]
3403it [15:36,  1.83it/s, bound:1457 nc:396 ncall:5.1e+05 eff:0.7% logz=43.50+/-0.19 dlogz:7.195>0.1]
3406it [15:36,  2.59it/s, bound:1460 nc:369 ncall:5.1e+05 eff:0.7% logz=43.51+/-0.19 dlogz:7.178>0.1]
3408it [15:40,  1.20it/s, bound:1462 nc:364 ncall:5.1e+05 eff:0.7% logz=43.52+/-0.19 dlogz:7.166>0.1]
3411it [15:41,  1.75it/s, bound:1465 nc:383 ncall:5.1e+05 eff:0.7% logz=43.53+/-0.19 dlogz:7.149>0.1]
3414it [15:41,  2.49it/s, bound:1468 nc:458 ncall:5.1e+05 eff:0.7% logz=43.54+/-0.19 dlogz:7.132>0.1]
3416it [15:45,  1.27it/s, bound:1470 nc:397 ncall:5.1e+05 eff:0.7% logz=43.54+/-0.19 dlogz:7.121>0.1]
3419it [15:45,  1.85it/s, bound:1473 nc:380 ncall:5.1e+05 eff:0.7% logz=43.55+/-0.19 dlogz:7.104>0.1]
3422it [15:45,  2.65it/s, bound:1476 nc:374 ncall:5.2e+05 eff:0.7% logz=43.56+/-0.19 dlogz:7.087>0.1]
3424it [15:49,  1.26it/s, bound:1478 nc:322 ncall:5.2e+05 eff:0.7% logz=43.57+/-0.19 dlogz:7.076>0.1]
3427it [15:49,  1.85it/s, bound:1481 nc:363 ncall:5.2e+05 eff:0.7% logz=43.58+/-0.19 dlogz:7.059>0.1]
3429it [15:50,  2.35it/s, bound:1484 nc:738 ncall:5.2e+05 eff:0.7% logz=43.58+/-0.19 dlogz:7.048>0.1]
3431it [15:54,  1.14it/s, bound:1486 nc:401 ncall:5.2e+05 eff:0.7% logz=43.59+/-0.19 dlogz:7.036>0.1]
3433it [15:54,  1.52it/s, bound:1488 nc:  1 ncall:5.2e+05 eff:0.7% logz=44.12+/-0.20 dlogz:6.043>0.1]
3436it [15:54,  2.30it/s, bound:1491 nc:392 ncall:5.2e+05 eff:0.7% logz=43.60+/-0.19 dlogz:7.008>0.1]
3439it [15:59,  1.24it/s, bound:1494 nc:362 ncall:5.2e+05 eff:0.7% logz=43.61+/-0.19 dlogz:6.991>0.1]
3441it [15:59,  1.61it/s, bound:1496 nc:390 ncall:5.2e+05 eff:0.7% logz=43.62+/-0.19 dlogz:6.980>0.1]
3443it [15:59,  2.11it/s, bound:1498 nc:420 ncall:5.2e+05 eff:0.7% logz=43.63+/-0.19 dlogz:6.969>0.1]
3445it [15:59,  2.79it/s, bound:1500 nc:  1 ncall:5.2e+05 eff:0.7% logz=44.35+/-0.20 dlogz:5.572>0.1]
3447it [16:03,  1.18it/s, bound:1502 nc:328 ncall:5.3e+05 eff:0.7% logz=43.64+/-0.19 dlogz:6.947>0.1]
3450it [16:03,  1.82it/s, bound:1505 nc:330 ncall:5.3e+05 eff:0.7% logz=43.65+/-0.19 dlogz:6.930>0.1]
3453it [16:04,  2.67it/s, bound:1508 nc:333 ncall:5.3e+05 eff:0.7% logz=43.66+/-0.19 dlogz:6.913>0.1]
3455it [16:08,  1.16it/s, bound:1510 nc:341 ncall:5.3e+05 eff:0.7% logz=43.66+/-0.19 dlogz:6.902>0.1]
3457it [16:08,  1.54it/s, bound:1512 nc:  1 ncall:5.3e+05 eff:0.7% logz=45.95+/-0.28 dlogz:1.903>0.1]
3460it [16:09,  2.32it/s, bound:1515 nc:382 ncall:5.3e+05 eff:0.7% logz=43.68+/-0.19 dlogz:6.874>0.1]
3463it [16:13,  1.24it/s, bound:1518 nc:343 ncall:5.3e+05 eff:0.7% logz=43.69+/-0.19 dlogz:6.858>0.1]
3466it [16:13,  1.79it/s, bound:1521 nc:388 ncall:5.3e+05 eff:0.7% logz=43.70+/-0.19 dlogz:6.841>0.1]
3469it [16:13,  2.54it/s, bound:1524 nc:363 ncall:5.3e+05 eff:0.7% logz=43.71+/-0.19 dlogz:6.824>0.1]
3471it [16:18,  1.25it/s, bound:1526 nc:342 ncall:5.3e+05 eff:0.6% logz=43.71+/-0.19 dlogz:6.813>0.1]
3473it [16:18,  1.62it/s, bound:1528 nc:325 ncall:5.3e+05 eff:0.6% logz=43.72+/-0.19 dlogz:6.802>0.1]
3476it [16:18,  2.40it/s, bound:1531 nc:316 ncall:5.4e+05 eff:0.6% logz=43.73+/-0.19 dlogz:6.785>0.1]
3479it [16:23,  1.22it/s, bound:1534 nc:429 ncall:5.4e+05 eff:0.6% logz=43.74+/-0.19 dlogz:6.769>0.1]
3481it [16:23,  1.57it/s, bound:1536 nc:464 ncall:5.4e+05 eff:0.6% logz=43.74+/-0.19 dlogz:6.757>0.1]
3483it [16:23,  2.04it/s, bound:1538 nc:414 ncall:5.4e+05 eff:0.6% logz=43.75+/-0.19 dlogz:6.746>0.1]
3486it [16:23,  2.99it/s, bound:1541 nc:421 ncall:5.4e+05 eff:0.6% logz=43.76+/-0.19 dlogz:6.730>0.1]
3488it [16:28,  1.17it/s, bound:1543 nc:379 ncall:5.4e+05 eff:0.6% logz=43.76+/-0.19 dlogz:6.719>0.1]
3491it [16:28,  1.76it/s, bound:1546 nc:354 ncall:5.4e+05 eff:0.6% logz=43.77+/-0.19 dlogz:6.702>0.1]
3494it [16:28,  2.55it/s, bound:1549 nc:396 ncall:5.4e+05 eff:0.6% logz=43.78+/-0.19 dlogz:6.686>0.1]
3496it [16:33,  1.17it/s, bound:1551 nc:444 ncall:5.4e+05 eff:0.6% logz=43.79+/-0.19 dlogz:6.675>0.1]
3499it [16:33,  1.73it/s, bound:1554 nc:431 ncall:5.5e+05 eff:0.6% logz=43.80+/-0.19 dlogz:6.658>0.1]
3502it [16:33,  2.47it/s, bound:1557 nc:433 ncall:5.5e+05 eff:0.6% logz=43.81+/-0.19 dlogz:6.642>0.1]
3504it [16:38,  1.16it/s, bound:1559 nc:367 ncall:5.5e+05 eff:0.6% logz=43.81+/-0.19 dlogz:6.631>0.1]
3507it [16:38,  1.70it/s, bound:1562 nc:466 ncall:5.5e+05 eff:0.6% logz=43.82+/-0.19 dlogz:6.615>0.1]
3509it [16:38,  2.19it/s, bound:1564 nc:383 ncall:5.5e+05 eff:0.6% logz=43.83+/-0.19 dlogz:6.604>0.1]
3511it [16:43,  1.08it/s, bound:1567 nc:312 ncall:5.5e+05 eff:0.6% logz=43.83+/-0.19 dlogz:6.593>0.1]
3514it [16:43,  1.64it/s, bound:1570 nc:451 ncall:5.5e+05 eff:0.6% logz=43.84+/-0.19 dlogz:6.577>0.1]
3517it [16:43,  2.40it/s, bound:1573 nc:392 ncall:5.5e+05 eff:0.6% logz=43.85+/-0.19 dlogz:6.560>0.1]
3519it [16:47,  1.20it/s, bound:1575 nc:344 ncall:5.5e+05 eff:0.6% logz=43.86+/-0.19 dlogz:6.549>0.1]
3522it [16:47,  1.78it/s, bound:1578 nc:341 ncall:5.5e+05 eff:0.6% logz=43.87+/-0.19 dlogz:6.533>0.1]
3525it [16:47,  2.55it/s, bound:1581 nc:337 ncall:5.6e+05 eff:0.6% logz=43.87+/-0.19 dlogz:6.517>0.1]
3527it [16:52,  1.13it/s, bound:1583 nc:415 ncall:5.6e+05 eff:0.6% logz=43.88+/-0.19 dlogz:6.506>0.1]
3529it [16:52,  1.49it/s, bound:1585 nc:420 ncall:5.6e+05 eff:0.6% logz=43.89+/-0.19 dlogz:6.495>0.1]
3531it [16:52,  1.97it/s, bound:1587 nc:345 ncall:5.6e+05 eff:0.6% logz=43.89+/-0.19 dlogz:6.485>0.1]
3533it [16:53,  2.60it/s, bound:1589 nc:387 ncall:5.6e+05 eff:0.6% logz=43.90+/-0.19 dlogz:6.474>0.1]
3535it [16:57,  1.11it/s, bound:1591 nc:412 ncall:5.6e+05 eff:0.6% logz=43.90+/-0.19 dlogz:6.463>0.1]
3538it [16:57,  1.73it/s, bound:1594 nc:397 ncall:5.6e+05 eff:0.6% logz=43.91+/-0.19 dlogz:6.447>0.1]
3541it [16:57,  2.54it/s, bound:1597 nc:424 ncall:5.6e+05 eff:0.6% logz=43.92+/-0.19 dlogz:6.432>0.1]
3543it [17:02,  1.14it/s, bound:1599 nc:404 ncall:5.6e+05 eff:0.6% logz=43.92+/-0.19 dlogz:6.421>0.1]
3545it [17:02,  1.52it/s, bound:1601 nc:436 ncall:5.6e+05 eff:0.6% logz=43.93+/-0.19 dlogz:6.410>0.1]
3547it [17:02,  2.01it/s, bound:1603 nc:404 ncall:5.6e+05 eff:0.6% logz=43.94+/-0.19 dlogz:6.400>0.1]
3549it [17:02,  2.69it/s, bound:1605 nc:  1 ncall:5.7e+05 eff:0.7% logz=44.79+/-0.20 dlogz:4.623>0.1]
3551it [17:07,  1.00it/s, bound:1607 nc:422 ncall:5.7e+05 eff:0.6% logz=43.95+/-0.19 dlogz:6.379>0.1]
3554it [17:08,  1.58it/s, bound:1610 nc:466 ncall:5.7e+05 eff:0.6% logz=43.95+/-0.19 dlogz:6.364>0.1]
3557it [17:08,  2.35it/s, bound:1613 nc:478 ncall:5.7e+05 eff:0.6% logz=43.96+/-0.19 dlogz:6.348>0.1]
3559it [17:12,  1.13it/s, bound:1615 nc:403 ncall:5.7e+05 eff:0.6% logz=43.97+/-0.19 dlogz:6.338>0.1]
3562it [17:12,  1.69it/s, bound:1618 nc:351 ncall:5.7e+05 eff:0.6% logz=43.98+/-0.20 dlogz:6.322>0.1]
3565it [17:12,  2.45it/s, bound:1621 nc:334 ncall:5.7e+05 eff:0.6% logz=43.98+/-0.20 dlogz:6.306>0.1]
3567it [17:17,  1.20it/s, bound:1623 nc:353 ncall:5.7e+05 eff:0.6% logz=43.99+/-0.20 dlogz:6.296>0.1]
3570it [17:17,  1.78it/s, bound:1626 nc:394 ncall:5.7e+05 eff:0.6% logz=44.00+/-0.20 dlogz:6.281>0.1]
3573it [17:17,  2.55it/s, bound:1629 nc:318 ncall:5.7e+05 eff:0.6% logz=44.01+/-0.20 dlogz:6.265>0.1]
3575it [17:21,  1.23it/s, bound:1631 nc:372 ncall:5.8e+05 eff:0.6% logz=44.01+/-0.20 dlogz:6.255>0.1]
3578it [17:21,  1.81it/s, bound:1634 nc:376 ncall:5.8e+05 eff:0.6% logz=44.02+/-0.20 dlogz:6.239>0.1]
3580it [17:22,  2.31it/s, bound:1636 nc:340 ncall:5.8e+05 eff:0.6% logz=44.02+/-0.20 dlogz:6.229>0.1]
3582it [17:26,  1.06it/s, bound:1638 nc:421 ncall:5.8e+05 eff:0.6% logz=44.03+/-0.20 dlogz:6.219>0.1]
3584it [17:26,  1.43it/s, bound:1640 nc:463 ncall:5.8e+05 eff:0.6% logz=44.04+/-0.20 dlogz:6.209>0.1]
3586it [17:27,  1.92it/s, bound:1642 nc:280 ncall:5.8e+05 eff:0.6% logz=44.04+/-0.20 dlogz:6.198>0.1]
3589it [17:27,  2.92it/s, bound:1645 nc:429 ncall:5.8e+05 eff:0.6% logz=44.05+/-0.20 dlogz:6.183>0.1]
3591it [17:32,  1.01it/s, bound:1647 nc:435 ncall:5.8e+05 eff:0.6% logz=44.05+/-0.20 dlogz:6.173>0.1]
3593it [17:32,  1.36it/s, bound:1649 nc:461 ncall:5.8e+05 eff:0.6% logz=44.06+/-0.20 dlogz:6.163>0.1]
3596it [17:33,  2.08it/s, bound:1652 nc:454 ncall:5.8e+05 eff:0.6% logz=44.07+/-0.20 dlogz:6.147>0.1]
3598it [17:37,  1.03it/s, bound:1654 nc:302 ncall:5.8e+05 eff:0.6% logz=44.07+/-0.20 dlogz:6.137>0.1]
3600it [17:37,  1.38it/s, bound:1656 nc:  1 ncall:5.9e+05 eff:0.7% logz=45.35+/-0.22 dlogz:3.271>0.1]
3603it [17:38,  2.11it/s, bound:1659 nc:474 ncall:5.9e+05 eff:0.6% logz=44.08+/-0.20 dlogz:6.112>0.1]
3606it [17:42,  1.15it/s, bound:1662 nc:451 ncall:5.9e+05 eff:0.6% logz=44.09+/-0.20 dlogz:6.097>0.1]
3608it [17:43,  1.50it/s, bound:1664 nc:416 ncall:5.9e+05 eff:0.6% logz=44.10+/-0.20 dlogz:6.087>0.1]
3611it [17:43,  2.22it/s, bound:1667 nc:425 ncall:5.9e+05 eff:0.6% logz=44.11+/-0.20 dlogz:6.071>0.1]
3614it [17:47,  1.23it/s, bound:1670 nc:438 ncall:5.9e+05 eff:0.6% logz=44.11+/-0.20 dlogz:6.056>0.1]
3617it [17:47,  1.77it/s, bound:1673 nc:383 ncall:5.9e+05 eff:0.6% logz=44.12+/-0.20 dlogz:6.041>0.1]
3620it [17:48,  2.51it/s, bound:1676 nc:403 ncall:5.9e+05 eff:0.6% logz=44.13+/-0.20 dlogz:6.026>0.1]
3622it [17:53,  1.12it/s, bound:1678 nc:435 ncall:6.0e+05 eff:0.6% logz=44.13+/-0.20 dlogz:6.016>0.1]
3625it [17:53,  1.64it/s, bound:1681 nc:435 ncall:6.0e+05 eff:0.6% logz=44.14+/-0.20 dlogz:6.000>0.1]
3628it [17:53,  2.33it/s, bound:1684 nc:433 ncall:6.0e+05 eff:0.6% logz=44.15+/-0.20 dlogz:5.985>0.1]
3630it [17:58,  1.12it/s, bound:1686 nc:419 ncall:6.0e+05 eff:0.6% logz=44.15+/-0.20 dlogz:5.975>0.1]
3633it [17:58,  1.63it/s, bound:1689 nc:439 ncall:6.0e+05 eff:0.6% logz=44.16+/-0.20 dlogz:5.960>0.1]
3636it [17:58,  2.34it/s, bound:1692 nc:439 ncall:6.0e+05 eff:0.6% logz=44.17+/-0.20 dlogz:5.945>0.1]
3638it [18:04,  1.05s/it, bound:1694 nc:403 ncall:6.0e+05 eff:0.6% logz=44.17+/-0.20 dlogz:5.935>0.1]
3640it [18:04,  1.25it/s, bound:1696 nc:424 ncall:6.0e+05 eff:0.6% logz=44.18+/-0.20 dlogz:5.925>0.1]
3643it [18:04,  1.88it/s, bound:1699 nc:445 ncall:6.0e+05 eff:0.6% logz=44.19+/-0.20 dlogz:5.911>0.1]
3646it [18:11,  1.05s/it, bound:1702 nc:387 ncall:6.1e+05 eff:0.6% logz=44.19+/-0.20 dlogz:5.896>0.1]
3649it [18:11,  1.37it/s, bound:1705 nc:496 ncall:6.1e+05 eff:0.6% logz=44.20+/-0.20 dlogz:5.881>0.1]
3652it [18:11,  1.95it/s, bound:1709 nc:829 ncall:6.1e+05 eff:0.6% logz=44.21+/-0.20 dlogz:5.866>0.1]
3654it [18:16,  1.00s/it, bound:1711 nc:400 ncall:6.1e+05 eff:0.6% logz=44.21+/-0.20 dlogz:5.856>0.1]
3657it [18:16,  1.47it/s, bound:1714 nc:365 ncall:6.1e+05 eff:0.6% logz=44.22+/-0.20 dlogz:5.842>0.1]
3660it [18:16,  2.10it/s, bound:1717 nc:412 ncall:6.1e+05 eff:0.6% logz=44.23+/-0.20 dlogz:5.827>0.1]
3662it [18:22,  1.05s/it, bound:1719 nc:427 ncall:6.1e+05 eff:0.6% logz=44.23+/-0.20 dlogz:5.817>0.1]
3665it [18:22,  1.40it/s, bound:1722 nc:418 ncall:6.1e+05 eff:0.6% logz=44.24+/-0.20 dlogz:5.802>0.1]
3667it [18:22,  1.80it/s, bound:1724 nc:396 ncall:6.1e+05 eff:0.6% logz=44.24+/-0.20 dlogz:5.793>0.1]
3669it [18:28,  1.09s/it, bound:1726 nc:401 ncall:6.1e+05 eff:0.6% logz=44.25+/-0.20 dlogz:5.783>0.1]
3672it [18:28,  1.40it/s, bound:1729 nc:440 ncall:6.2e+05 eff:0.6% logz=44.26+/-0.20 dlogz:5.768>0.1]
3675it [18:28,  2.03it/s, bound:1732 nc:417 ncall:6.2e+05 eff:0.6% logz=44.26+/-0.20 dlogz:5.754>0.1]
3677it [18:33,  1.00s/it, bound:1734 nc:436 ncall:6.2e+05 eff:0.6% logz=44.27+/-0.20 dlogz:5.744>0.1]
3679it [18:33,  1.31it/s, bound:1736 nc:486 ncall:6.2e+05 eff:0.6% logz=44.27+/-0.20 dlogz:5.734>0.1]
3681it [18:33,  1.74it/s, bound:1738 nc:455 ncall:6.2e+05 eff:0.6% logz=44.28+/-0.20 dlogz:5.724>0.1]
3683it [18:34,  2.33it/s, bound:1740 nc:  1 ncall:6.2e+05 eff:0.6% logz=45.63+/-0.23 dlogz:2.641>0.1]
3685it [18:38,  1.02it/s, bound:1742 nc:395 ncall:6.2e+05 eff:0.6% logz=44.29+/-0.20 dlogz:5.705>0.1]
3688it [18:38,  1.59it/s, bound:1745 nc:466 ncall:6.2e+05 eff:0.6% logz=44.29+/-0.20 dlogz:5.691>0.1]
3690it [18:39,  2.10it/s, bound:1747 nc:430 ncall:6.2e+05 eff:0.6% logz=44.30+/-0.20 dlogz:5.681>0.1]
3692it [18:39,  2.77it/s, bound:1749 nc:394 ncall:6.2e+05 eff:0.6% logz=44.30+/-0.20 dlogz:5.671>0.1]
3694it [18:44,  1.01s/it, bound:1751 nc:458 ncall:6.3e+05 eff:0.6% logz=44.31+/-0.20 dlogz:5.662>0.1]
3696it [18:44,  1.35it/s, bound:1753 nc:418 ncall:6.3e+05 eff:0.6% logz=44.31+/-0.20 dlogz:5.652>0.1]
3698it [18:44,  1.84it/s, bound:1755 nc:461 ncall:6.3e+05 eff:0.6% logz=44.32+/-0.20 dlogz:5.643>0.1]
3700it [18:44,  2.47it/s, bound:1757 nc:464 ncall:6.3e+05 eff:0.6% logz=44.32+/-0.20 dlogz:5.633>0.1]
3702it [18:49,  1.03s/it, bound:1760 nc:877 ncall:6.3e+05 eff:0.6% logz=44.33+/-0.20 dlogz:5.624>0.1]
3704it [18:50,  1.35it/s, bound:1762 nc:398 ncall:6.3e+05 eff:0.6% logz=44.33+/-0.20 dlogz:5.614>0.1]
3706it [18:50,  1.86it/s, bound:1764 nc:463 ncall:6.3e+05 eff:0.6% logz=44.34+/-0.20 dlogz:5.605>0.1]
3708it [18:55,  1.16s/it, bound:1766 nc:459 ncall:6.3e+05 eff:0.6% logz=44.34+/-0.20 dlogz:5.595>0.1]
3710it [18:55,  1.20it/s, bound:1768 nc:319 ncall:6.3e+05 eff:0.6% logz=44.34+/-0.20 dlogz:5.586>0.1]
3712it [18:55,  1.67it/s, bound:1770 nc:  1 ncall:6.3e+05 eff:0.6% logz=45.93+/-0.25 dlogz:1.916>0.1]
3715it [18:55,  2.64it/s, bound:1773 nc:417 ncall:6.4e+05 eff:0.6% logz=44.36+/-0.20 dlogz:5.562>0.1]
3717it [19:01,  1.01s/it, bound:1775 nc:378 ncall:6.4e+05 eff:0.6% logz=44.36+/-0.20 dlogz:5.553>0.1]
3720it [19:01,  1.52it/s, bound:1778 nc:464 ncall:6.4e+05 eff:0.6% logz=44.37+/-0.20 dlogz:5.538>0.1]
3723it [19:01,  2.25it/s, bound:1781 nc:484 ncall:6.4e+05 eff:0.6% logz=44.37+/-0.20 dlogz:5.524>0.1]
3725it [19:05,  1.16it/s, bound:1783 nc:266 ncall:6.4e+05 eff:0.6% logz=44.38+/-0.20 dlogz:5.515>0.1]
3728it [19:05,  1.73it/s, bound:1786 nc:385 ncall:6.4e+05 eff:0.6% logz=44.39+/-0.20 dlogz:5.500>0.1]
3731it [19:05,  2.49it/s, bound:1789 nc:352 ncall:6.4e+05 eff:0.6% logz=44.39+/-0.20 dlogz:5.486>0.1]
3733it [19:11,  1.09it/s, bound:1791 nc:463 ncall:6.4e+05 eff:0.6% logz=44.40+/-0.20 dlogz:5.477>0.1]
3736it [19:11,  1.61it/s, bound:1794 nc:466 ncall:6.4e+05 eff:0.6% logz=44.40+/-0.20 dlogz:5.462>0.1]
3738it [19:11,  2.08it/s, bound:1796 nc:369 ncall:6.4e+05 eff:0.6% logz=44.41+/-0.20 dlogz:5.453>0.1]
3740it [19:16,  1.02it/s, bound:1798 nc:433 ncall:6.5e+05 eff:0.6% logz=44.41+/-0.20 dlogz:5.443>0.1]
3743it [19:16,  1.54it/s, bound:1801 nc:379 ncall:6.5e+05 eff:0.6% logz=44.42+/-0.20 dlogz:5.429>0.1]
3746it [19:16,  2.25it/s, bound:1804 nc:464 ncall:6.5e+05 eff:0.6% logz=44.43+/-0.20 dlogz:5.415>0.1]
3748it [19:21,  1.02it/s, bound:1806 nc:409 ncall:6.5e+05 eff:0.6% logz=44.43+/-0.20 dlogz:5.406>0.1]
3751it [19:21,  1.51it/s, bound:1809 nc:441 ncall:6.5e+05 eff:0.6% logz=44.44+/-0.20 dlogz:5.392>0.1]
3754it [19:21,  2.19it/s, bound:1812 nc:460 ncall:6.5e+05 eff:0.6% logz=44.44+/-0.20 dlogz:5.378>0.1]
3756it [19:27,  1.04it/s, bound:1814 nc:449 ncall:6.5e+05 eff:0.6% logz=44.45+/-0.20 dlogz:5.368>0.1]
3758it [19:27,  1.37it/s, bound:1816 nc:414 ncall:6.5e+05 eff:0.6% logz=44.45+/-0.20 dlogz:5.359>0.1]
3761it [19:27,  2.05it/s, bound:1819 nc:410 ncall:6.5e+05 eff:0.6% logz=44.46+/-0.20 dlogz:5.345>0.1]
3764it [19:32,  1.13it/s, bound:1822 nc:418 ncall:6.6e+05 eff:0.6% logz=44.47+/-0.20 dlogz:5.331>0.1]
3767it [19:32,  1.64it/s, bound:1825 nc:339 ncall:6.6e+05 eff:0.6% logz=44.47+/-0.20 dlogz:5.317>0.1]
3770it [19:32,  2.32it/s, bound:1828 nc:318 ncall:6.6e+05 eff:0.6% logz=44.48+/-0.20 dlogz:5.303>0.1]
3772it [19:37,  1.15it/s, bound:1830 nc:328 ncall:6.6e+05 eff:0.6% logz=44.48+/-0.20 dlogz:5.294>0.1]
3775it [19:37,  1.68it/s, bound:1833 nc:339 ncall:6.6e+05 eff:0.6% logz=44.49+/-0.20 dlogz:5.280>0.1]
3778it [19:37,  2.39it/s, bound:1836 nc:471 ncall:6.6e+05 eff:0.6% logz=44.50+/-0.20 dlogz:5.266>0.1]
3780it [19:41,  1.28it/s, bound:1838 nc:305 ncall:6.6e+05 eff:0.6% logz=44.50+/-0.20 dlogz:5.257>0.1]
3783it [19:41,  1.88it/s, bound:1841 nc:299 ncall:6.6e+05 eff:0.6% logz=44.51+/-0.20 dlogz:5.243>0.1]
3786it [19:41,  2.69it/s, bound:1844 nc:361 ncall:6.6e+05 eff:0.6% logz=44.51+/-0.20 dlogz:5.229>0.1]
3789it [19:46,  1.36it/s, bound:1847 nc:347 ncall:6.6e+05 eff:0.6% logz=44.52+/-0.20 dlogz:5.215>0.1]
3792it [19:46,  1.93it/s, bound:1850 nc:361 ncall:6.7e+05 eff:0.6% logz=44.53+/-0.20 dlogz:5.202>0.1]
3796it [19:50,  1.45it/s, bound:1854 nc:293 ncall:6.7e+05 eff:0.6% logz=44.53+/-0.20 dlogz:5.183>0.1]
3800it [19:50,  2.17it/s, bound:1858 nc:328 ncall:6.7e+05 eff:0.6% logz=44.54+/-0.20 dlogz:5.165>0.1]
3803it [19:50,  2.89it/s, bound:1861 nc:346 ncall:6.7e+05 eff:0.6% logz=44.55+/-0.20 dlogz:5.151>0.1]
3806it [19:54,  1.51it/s, bound:1864 nc:342 ncall:6.7e+05 eff:0.6% logz=44.55+/-0.20 dlogz:5.138>0.1]
3810it [19:55,  2.26it/s, bound:1868 nc:354 ncall:6.7e+05 eff:0.6% logz=44.56+/-0.20 dlogz:5.120>0.1]
