
0it [00:00, ?it/s]
1201it [03:50,  4.17it/s, bound:435 nc:231 ncall:1.4e+05 eff:0.9% logz=20.06+/-0.14 dlogz:35.784>0.1]
1204it [03:52,  2.92it/s, bound:436 nc:121 ncall:1.4e+05 eff:0.9% logz=20.12+/-0.14 dlogz:35.714>0.1]
1207it [03:52,  3.86it/s, bound:438 nc:112 ncall:1.4e+05 eff:0.9% logz=20.19+/-0.14 dlogz:35.643>0.1]
1210it [03:54,  2.55it/s, bound:439 nc:120 ncall:1.4e+05 eff:0.9% logz=20.25+/-0.14 dlogz:35.572>0.1]
1214it [03:54,  3.72it/s, bound:441 nc:169 ncall:1.4e+05 eff:0.9% logz=20.33+/-0.14 dlogz:35.483>0.1]
1218it [03:57,  2.38it/s, bound:443 nc:159 ncall:1.4e+05 eff:0.9% logz=20.41+/-0.14 dlogz:35.393>0.1]
1222it [03:57,  3.35it/s, bound:445 nc:180 ncall:1.4e+05 eff:0.9% logz=20.48+/-0.14 dlogz:35.305>0.1]
1226it [04:00,  2.31it/s, bound:447 nc:143 ncall:1.4e+05 eff:0.9% logz=20.57+/-0.14 dlogz:35.215>0.1]
1228it [04:00,  2.75it/s, bound:448 nc:171 ncall:1.4e+05 eff:0.9% logz=20.61+/-0.14 dlogz:35.169>0.1]
1232it [04:00,  4.03it/s, bound:450 nc:200 ncall:1.4e+05 eff:0.9% logz=20.69+/-0.14 dlogz:35.079>0.1]
1234it [04:02,  2.60it/s, bound:451 nc:173 ncall:1.4e+05 eff:0.9% logz=20.73+/-0.14 dlogz:35.034>0.1]
1238it [04:02,  3.83it/s, bound:453 nc:152 ncall:1.4e+05 eff:0.9% logz=20.81+/-0.14 dlogz:34.944>0.1]
1241it [04:03,  5.06it/s, bound:454 nc:184 ncall:1.4e+05 eff:0.9% logz=20.86+/-0.14 dlogz:34.877>0.1]
1244it [04:05,  2.82it/s, bound:456 nc:191 ncall:1.5e+05 eff:0.9% logz=20.92+/-0.14 dlogz:34.811>0.1]
1248it [04:05,  4.09it/s, bound:458 nc:114 ncall:1.5e+05 eff:0.9% logz=21.00+/-0.14 dlogz:34.724>0.1]
1250it [04:08,  2.20it/s, bound:459 nc:113 ncall:1.5e+05 eff:0.9% logz=21.04+/-0.14 dlogz:34.681>0.1]
1254it [04:08,  3.28it/s, bound:461 nc:155 ncall:1.5e+05 eff:0.9% logz=21.11+/-0.14 dlogz:34.598>0.1]
1258it [04:10,  2.83it/s, bound:463 nc:162 ncall:1.5e+05 eff:0.9% logz=21.18+/-0.14 dlogz:34.517>0.1]
1262it [04:10,  4.00it/s, bound:465 nc:151 ncall:1.5e+05 eff:0.9% logz=21.25+/-0.14 dlogz:34.435>0.1]
1266it [04:13,  2.50it/s, bound:467 nc:150 ncall:1.5e+05 eff:0.9% logz=21.33+/-0.14 dlogz:34.352>0.1]
1269it [04:13,  3.22it/s, bound:469 nc:166 ncall:1.5e+05 eff:0.8% logz=21.38+/-0.14 dlogz:34.288>0.1]
1273it [04:15,  2.73it/s, bound:471 nc:178 ncall:1.5e+05 eff:0.8% logz=21.46+/-0.14 dlogz:34.198>0.1]
1276it [04:15,  3.57it/s, bound:472 nc:  1 ncall:1.5e+05 eff:1.1% logz=32.15+/-0.21 dlogz:21.636>0.1]
1279it [04:15,  4.59it/s, bound:474 nc:135 ncall:1.5e+05 eff:0.8% logz=21.58+/-0.14 dlogz:34.070>0.1]
1281it [04:17,  2.63it/s, bound:474 nc:141 ncall:1.5e+05 eff:0.8% logz=21.61+/-0.14 dlogz:34.029>0.1]
1284it [04:17,  3.61it/s, bound:476 nc:148 ncall:1.5e+05 eff:0.8% logz=21.67+/-0.14 dlogz:33.966>0.1]
1288it [04:17,  5.27it/s, bound:478 nc:162 ncall:1.5e+05 eff:0.8% logz=21.74+/-0.14 dlogz:33.881>0.1]
1290it [04:20,  2.21it/s, bound:479 nc:172 ncall:1.5e+05 eff:0.8% logz=21.78+/-0.14 dlogz:33.837>0.1]
1294it [04:20,  3.34it/s, bound:481 nc:340 ncall:1.5e+05 eff:0.8% logz=21.86+/-0.14 dlogz:33.747>0.1]
1296it [04:23,  2.01it/s, bound:482 nc:199 ncall:1.5e+05 eff:0.8% logz=21.90+/-0.14 dlogz:33.704>0.1]
1299it [04:23,  2.79it/s, bound:484 nc:149 ncall:1.5e+05 eff:0.8% logz=21.95+/-0.14 dlogz:33.641>0.1]
1303it [04:23,  4.23it/s, bound:486 nc:107 ncall:1.6e+05 eff:0.8% logz=22.03+/-0.14 dlogz:33.560>0.1]
1306it [04:25,  2.50it/s, bound:487 nc:197 ncall:1.6e+05 eff:0.8% logz=22.08+/-0.14 dlogz:33.498>0.1]
1309it [04:26,  3.38it/s, bound:489 nc:151 ncall:1.6e+05 eff:0.8% logz=22.13+/-0.14 dlogz:33.436>0.1]
1312it [04:27,  2.66it/s, bound:490 nc:183 ncall:1.6e+05 eff:0.8% logz=22.19+/-0.14 dlogz:33.376>0.1]
1315it [04:27,  3.60it/s, bound:492 nc:186 ncall:1.6e+05 eff:0.8% logz=22.24+/-0.14 dlogz:33.317>0.1]
1319it [04:28,  5.29it/s, bound:494 nc:130 ncall:1.6e+05 eff:0.8% logz=22.31+/-0.14 dlogz:33.236>0.1]
1322it [04:30,  2.76it/s, bound:495 nc:160 ncall:1.6e+05 eff:0.8% logz=22.36+/-0.14 dlogz:33.178>0.1]
1325it [04:30,  3.70it/s, bound:497 nc:101 ncall:1.6e+05 eff:0.8% logz=22.41+/-0.14 dlogz:33.120>0.1]
1328it [04:32,  2.48it/s, bound:498 nc:168 ncall:1.6e+05 eff:0.8% logz=22.46+/-0.14 dlogz:33.060>0.1]
1331it [04:32,  3.35it/s, bound:500 nc:170 ncall:1.6e+05 eff:0.8% logz=22.52+/-0.14 dlogz:32.996>0.1]
1335it [04:33,  4.93it/s, bound:502 nc:171 ncall:1.6e+05 eff:0.8% logz=22.59+/-0.14 dlogz:32.913>0.1]
1338it [04:35,  2.66it/s, bound:503 nc:156 ncall:1.6e+05 eff:0.8% logz=22.64+/-0.14 dlogz:32.854>0.1]
1341it [04:35,  3.55it/s, bound:505 nc:182 ncall:1.6e+05 eff:0.8% logz=22.69+/-0.14 dlogz:32.796>0.1]
1344it [04:37,  2.66it/s, bound:506 nc:124 ncall:1.6e+05 eff:0.8% logz=22.74+/-0.14 dlogz:32.738>0.1]
1347it [04:37,  3.61it/s, bound:508 nc:146 ncall:1.6e+05 eff:0.8% logz=22.79+/-0.15 dlogz:32.681>0.1]
1352it [04:39,  3.10it/s, bound:510 nc:204 ncall:1.6e+05 eff:0.8% logz=22.87+/-0.15 dlogz:32.588>0.1]
1356it [04:39,  4.36it/s, bound:512 nc:105 ncall:1.6e+05 eff:0.8% logz=22.94+/-0.15 dlogz:32.512>0.1]
1360it [04:42,  2.77it/s, bound:514 nc:202 ncall:1.6e+05 eff:0.8% logz=23.01+/-0.15 dlogz:32.434>0.1]
1364it [04:42,  3.84it/s, bound:516 nc:159 ncall:1.6e+05 eff:0.8% logz=23.08+/-0.15 dlogz:32.356>0.1]
1368it [04:45,  2.62it/s, bound:518 nc:205 ncall:1.7e+05 eff:0.8% logz=23.15+/-0.15 dlogz:32.278>0.1]
1372it [04:45,  3.62it/s, bound:520 nc:233 ncall:1.7e+05 eff:0.8% logz=23.22+/-0.15 dlogz:32.195>0.1]
1376it [04:47,  2.80it/s, bound:522 nc:160 ncall:1.7e+05 eff:0.8% logz=23.29+/-0.15 dlogz:32.110>0.1]
1380it [04:47,  3.87it/s, bound:524 nc:110 ncall:1.7e+05 eff:0.8% logz=23.37+/-0.15 dlogz:32.027>0.1]
1384it [04:50,  2.59it/s, bound:526 nc:244 ncall:1.7e+05 eff:0.8% logz=23.44+/-0.15 dlogz:31.945>0.1]
1387it [04:50,  3.33it/s, bound:528 nc:101 ncall:1.7e+05 eff:0.8% logz=23.49+/-0.15 dlogz:31.883>0.1]
1391it [04:50,  4.68it/s, bound:530 nc:186 ncall:1.7e+05 eff:0.8% logz=23.56+/-0.15 dlogz:31.803>0.1]
1394it [04:52,  2.92it/s, bound:531 nc:101 ncall:1.7e+05 eff:0.8% logz=23.62+/-0.15 dlogz:31.741>0.1]
1397it [04:52,  3.83it/s, bound:533 nc:205 ncall:1.7e+05 eff:0.8% logz=23.67+/-0.15 dlogz:31.677>0.1]
1400it [04:54,  2.84it/s, bound:534 nc:191 ncall:1.7e+05 eff:0.8% logz=23.73+/-0.15 dlogz:31.614>0.1]
1403it [04:54,  3.77it/s, bound:536 nc:101 ncall:1.7e+05 eff:0.8% logz=23.79+/-0.15 dlogz:31.549>0.1]
1407it [04:56,  2.76it/s, bound:538 nc:101 ncall:1.7e+05 eff:0.8% logz=23.86+/-0.15 dlogz:31.463>0.1]
1411it [04:56,  3.93it/s, bound:540 nc:119 ncall:1.7e+05 eff:0.8% logz=23.94+/-0.15 dlogz:31.379>0.1]
1414it [04:59,  2.57it/s, bound:542 nc:191 ncall:1.7e+05 eff:0.8% logz=23.99+/-0.15 dlogz:31.317>0.1]
1418it [04:59,  3.68it/s, bound:544 nc:196 ncall:1.7e+05 eff:0.8% logz=24.07+/-0.15 dlogz:31.233>0.1]
1422it [05:01,  2.69it/s, bound:546 nc:209 ncall:1.7e+05 eff:0.8% logz=24.14+/-0.15 dlogz:31.152>0.1]
1426it [05:01,  3.78it/s, bound:548 nc:193 ncall:1.8e+05 eff:0.8% logz=24.21+/-0.15 dlogz:31.068>0.1]
1430it [05:03,  3.17it/s, bound:550 nc:136 ncall:1.8e+05 eff:0.8% logz=24.29+/-0.15 dlogz:30.976>0.1]
1434it [05:03,  4.39it/s, bound:552 nc:158 ncall:1.8e+05 eff:0.8% logz=24.37+/-0.15 dlogz:30.888>0.1]
1438it [05:06,  2.91it/s, bound:554 nc:121 ncall:1.8e+05 eff:0.8% logz=24.45+/-0.15 dlogz:30.803>0.1]
1442it [05:06,  4.00it/s, bound:556 nc:124 ncall:1.8e+05 eff:0.8% logz=24.52+/-0.15 dlogz:30.720>0.1]
1446it [05:08,  2.97it/s, bound:558 nc:153 ncall:1.8e+05 eff:0.8% logz=24.59+/-0.15 dlogz:30.641>0.1]
1450it [05:08,  4.07it/s, bound:560 nc:227 ncall:1.8e+05 eff:0.8% logz=24.66+/-0.15 dlogz:30.562>0.1]
1454it [05:11,  2.63it/s, bound:562 nc:218 ncall:1.8e+05 eff:0.8% logz=24.72+/-0.15 dlogz:30.486>0.1]
1459it [05:11,  3.88it/s, bound:564 nc:204 ncall:1.8e+05 eff:0.8% logz=24.80+/-0.15 dlogz:30.394>0.1]
1462it [05:14,  2.36it/s, bound:565 nc:101 ncall:1.8e+05 eff:0.8% logz=24.85+/-0.15 dlogz:30.340>0.1]
1465it [05:14,  3.02it/s, bound:567 nc:243 ncall:1.8e+05 eff:0.8% logz=24.89+/-0.15 dlogz:30.289>0.1]
1468it [05:14,  3.86it/s, bound:569 nc:182 ncall:1.8e+05 eff:0.8% logz=24.93+/-0.15 dlogz:30.238>0.1]
1470it [05:16,  2.41it/s, bound:570 nc:170 ncall:1.8e+05 eff:0.8% logz=24.96+/-0.15 dlogz:30.205>0.1]
1474it [05:16,  3.60it/s, bound:572 nc:190 ncall:1.8e+05 eff:0.8% logz=25.01+/-0.15 dlogz:30.142>0.1]
1478it [05:18,  2.77it/s, bound:574 nc:101 ncall:1.8e+05 eff:0.8% logz=25.07+/-0.15 dlogz:30.078>0.1]
1482it [05:19,  3.93it/s, bound:576 nc:119 ncall:1.8e+05 eff:0.8% logz=25.12+/-0.15 dlogz:30.015>0.1]
1486it [05:20,  3.21it/s, bound:577 nc:140 ncall:1.9e+05 eff:0.8% logz=25.17+/-0.15 dlogz:29.953>0.1]
1490it [05:21,  4.44it/s, bound:579 nc:221 ncall:1.9e+05 eff:0.8% logz=25.22+/-0.15 dlogz:29.891>0.1]
1494it [05:23,  2.76it/s, bound:581 nc:146 ncall:1.9e+05 eff:0.8% logz=25.27+/-0.15 dlogz:29.831>0.1]
1498it [05:23,  3.81it/s, bound:583 nc:205 ncall:1.9e+05 eff:0.8% logz=25.32+/-0.15 dlogz:29.771>0.1]
1502it [05:25,  3.16it/s, bound:584 nc:101 ncall:1.9e+05 eff:0.8% logz=25.37+/-0.15 dlogz:29.710>0.1]
1506it [05:25,  4.28it/s, bound:586 nc:192 ncall:1.9e+05 eff:0.8% logz=25.42+/-0.15 dlogz:29.649>0.1]
1509it [05:25,  5.25it/s, bound:588 nc:147 ncall:1.9e+05 eff:0.8% logz=25.46+/-0.15 dlogz:29.604>0.1]
1511it [05:28,  2.60it/s, bound:589 nc:207 ncall:1.9e+05 eff:0.8% logz=25.49+/-0.15 dlogz:29.574>0.1]
1515it [05:28,  3.79it/s, bound:591 nc:232 ncall:1.9e+05 eff:0.8% logz=25.53+/-0.15 dlogz:29.515>0.1]
1518it [05:31,  2.09it/s, bound:593 nc:227 ncall:1.9e+05 eff:0.8% logz=25.57+/-0.15 dlogz:29.472>0.1]
1522it [05:31,  3.03it/s, bound:595 nc:172 ncall:1.9e+05 eff:0.8% logz=25.62+/-0.15 dlogz:29.415>0.1]
1526it [05:34,  2.31it/s, bound:597 nc:239 ncall:1.9e+05 eff:0.8% logz=25.67+/-0.15 dlogz:29.357>0.1]
1529it [05:34,  2.99it/s, bound:599 nc:253 ncall:1.9e+05 eff:0.8% logz=25.70+/-0.15 dlogz:29.312>0.1]
1531it [05:34,  3.54it/s, bound:601 nc:101 ncall:1.9e+05 eff:0.8% logz=25.73+/-0.15 dlogz:29.282>0.1]
1533it [05:37,  1.81it/s, bound:602 nc:226 ncall:1.9e+05 eff:0.8% logz=25.75+/-0.15 dlogz:29.252>0.1]
1537it [05:37,  2.83it/s, bound:604 nc:229 ncall:1.9e+05 eff:0.8% logz=25.80+/-0.15 dlogz:29.191>0.1]
1540it [05:38,  3.79it/s, bound:606 nc:234 ncall:2.0e+05 eff:0.8% logz=25.84+/-0.15 dlogz:29.147>0.1]
1542it [05:40,  2.11it/s, bound:607 nc:215 ncall:2.0e+05 eff:0.8% logz=25.87+/-0.15 dlogz:29.117>0.1]
1546it [05:40,  3.25it/s, bound:609 nc:205 ncall:2.0e+05 eff:0.8% logz=25.92+/-0.15 dlogz:29.058>0.1]
1549it [05:43,  1.94it/s, bound:610 nc:218 ncall:2.0e+05 eff:0.8% logz=25.95+/-0.15 dlogz:29.013>0.1]
1552it [05:43,  2.63it/s, bound:612 nc:247 ncall:2.0e+05 eff:0.8% logz=25.99+/-0.15 dlogz:28.967>0.1]
1555it [05:44,  3.53it/s, bound:614 nc:123 ncall:2.0e+05 eff:0.8% logz=26.03+/-0.15 dlogz:28.922>0.1]
1557it [05:47,  1.81it/s, bound:615 nc:213 ncall:2.0e+05 eff:0.8% logz=26.05+/-0.15 dlogz:28.893>0.1]
1561it [05:47,  2.83it/s, bound:617 nc:187 ncall:2.0e+05 eff:0.8% logz=26.10+/-0.15 dlogz:28.833>0.1]
1565it [05:49,  2.14it/s, bound:619 nc:207 ncall:2.0e+05 eff:0.8% logz=26.15+/-0.15 dlogz:28.775>0.1]
1568it [05:50,  2.86it/s, bound:621 nc:108 ncall:2.0e+05 eff:0.8% logz=26.19+/-0.15 dlogz:28.731>0.1]
1572it [05:50,  4.13it/s, bound:623 nc:235 ncall:2.0e+05 eff:0.8% logz=26.24+/-0.15 dlogz:28.671>0.1]
1574it [05:52,  2.64it/s, bound:624 nc:224 ncall:2.0e+05 eff:0.8% logz=26.26+/-0.15 dlogz:28.642>0.1]
1578it [05:52,  3.93it/s, bound:626 nc:208 ncall:2.0e+05 eff:0.8% logz=26.31+/-0.15 dlogz:28.584>0.1]
1581it [05:54,  2.84it/s, bound:627 nc:110 ncall:2.0e+05 eff:0.8% logz=26.34+/-0.15 dlogz:28.541>0.1]
1584it [05:54,  3.78it/s, bound:629 nc:170 ncall:2.0e+05 eff:0.8% logz=26.38+/-0.15 dlogz:28.497>0.1]
1588it [05:54,  5.39it/s, bound:631 nc:128 ncall:2.0e+05 eff:0.8% logz=26.43+/-0.15 dlogz:28.438>0.1]
1590it [05:56,  2.51it/s, bound:632 nc:133 ncall:2.0e+05 eff:0.8% logz=26.45+/-0.15 dlogz:28.408>0.1]
1594it [05:56,  3.71it/s, bound:634 nc:238 ncall:2.1e+05 eff:0.8% logz=26.50+/-0.15 dlogz:28.350>0.1]
1597it [05:59,  2.21it/s, bound:635 nc:160 ncall:2.1e+05 eff:0.8% logz=26.54+/-0.15 dlogz:28.306>0.1]
1599it [05:59,  2.72it/s, bound:636 nc:  1 ncall:2.1e+05 eff:0.8% logz=26.58+/-0.15 dlogz:28.248>0.1]
1602it [05:59,  3.74it/s, bound:638 nc:237 ncall:2.1e+05 eff:0.8% logz=26.60+/-0.15 dlogz:28.232>0.1]
1605it [06:02,  2.05it/s, bound:639 nc:194 ncall:2.1e+05 eff:0.8% logz=26.64+/-0.15 dlogz:28.187>0.1]
1608it [06:03,  2.83it/s, bound:641 nc:151 ncall:2.1e+05 eff:0.8% logz=26.68+/-0.15 dlogz:28.141>0.1]
1612it [06:03,  4.25it/s, bound:643 nc:214 ncall:2.1e+05 eff:0.8% logz=26.73+/-0.15 dlogz:28.079>0.1]
1614it [06:05,  2.11it/s, bound:644 nc:199 ncall:2.1e+05 eff:0.8% logz=26.75+/-0.15 dlogz:28.049>0.1]
1618it [06:06,  3.21it/s, bound:646 nc:210 ncall:2.1e+05 eff:0.8% logz=26.80+/-0.15 dlogz:27.990>0.1]
1620it [06:09,  1.64it/s, bound:647 nc:154 ncall:2.1e+05 eff:0.8% logz=26.83+/-0.15 dlogz:27.960>0.1]
1624it [06:09,  2.51it/s, bound:649 nc:227 ncall:2.1e+05 eff:0.8% logz=26.88+/-0.15 dlogz:27.899>0.1]
1626it [06:09,  3.08it/s, bound:650 nc:  1 ncall:2.1e+05 eff:0.9% logz=31.27+/-0.17 dlogz:22.661>0.1]
1628it [06:12,  1.88it/s, bound:651 nc:149 ncall:2.1e+05 eff:0.8% logz=26.93+/-0.15 dlogz:27.838>0.1]
1632it [06:12,  2.98it/s, bound:653 nc:176 ncall:2.1e+05 eff:0.8% logz=26.98+/-0.15 dlogz:27.778>0.1]
1635it [06:12,  3.96it/s, bound:655 nc:106 ncall:2.1e+05 eff:0.8% logz=27.02+/-0.15 dlogz:27.732>0.1]
1637it [06:14,  2.18it/s, bound:656 nc:220 ncall:2.1e+05 eff:0.8% logz=27.04+/-0.15 dlogz:27.702>0.1]
1641it [06:15,  3.36it/s, bound:658 nc:241 ncall:2.1e+05 eff:0.8% logz=27.09+/-0.15 dlogz:27.642>0.1]
1644it [06:18,  2.01it/s, bound:660 nc:226 ncall:2.2e+05 eff:0.8% logz=27.14+/-0.15 dlogz:27.594>0.1]
1648it [06:18,  3.00it/s, bound:662 nc:135 ncall:2.2e+05 eff:0.8% logz=27.19+/-0.15 dlogz:27.529>0.1]
1651it [06:18,  3.93it/s, bound:664 nc:198 ncall:2.2e+05 eff:0.8% logz=27.23+/-0.15 dlogz:27.480>0.1]
1653it [06:20,  2.43it/s, bound:665 nc:235 ncall:2.2e+05 eff:0.8% logz=27.26+/-0.15 dlogz:27.448>0.1]
1657it [06:20,  3.68it/s, bound:667 nc:153 ncall:2.2e+05 eff:0.8% logz=27.32+/-0.15 dlogz:27.382>0.1]
1660it [06:22,  2.51it/s, bound:668 nc:156 ncall:2.2e+05 eff:0.8% logz=27.36+/-0.15 dlogz:27.332>0.1]
1663it [06:22,  3.36it/s, bound:670 nc:171 ncall:2.2e+05 eff:0.8% logz=27.40+/-0.15 dlogz:27.282>0.1]
1667it [06:23,  4.90it/s, bound:672 nc:172 ncall:2.2e+05 eff:0.8% logz=27.46+/-0.15 dlogz:27.215>0.1]
1669it [06:26,  1.98it/s, bound:673 nc:279 ncall:2.2e+05 eff:0.8% logz=27.49+/-0.15 dlogz:27.182>0.1]
1672it [06:26,  2.73it/s, bound:675 nc:252 ncall:2.2e+05 eff:0.8% logz=27.53+/-0.15 dlogz:27.132>0.1]
1675it [06:26,  3.76it/s, bound:677 nc:250 ncall:2.2e+05 eff:0.8% logz=27.57+/-0.15 dlogz:27.082>0.1]
1677it [06:28,  2.30it/s, bound:678 nc:173 ncall:2.2e+05 eff:0.8% logz=27.60+/-0.15 dlogz:27.050>0.1]
1680it [06:28,  3.27it/s, bound:680 nc:242 ncall:2.2e+05 eff:0.8% logz=27.64+/-0.15 dlogz:27.002>0.1]
1683it [06:28,  4.54it/s, bound:682 nc:197 ncall:2.2e+05 eff:0.8% logz=27.68+/-0.15 dlogz:26.956>0.1]
1686it [06:31,  2.63it/s, bound:683 nc:211 ncall:2.2e+05 eff:0.8% logz=27.71+/-0.15 dlogz:26.911>0.1]
1690it [06:31,  4.02it/s, bound:685 nc:140 ncall:2.2e+05 eff:0.8% logz=27.76+/-0.15 dlogz:26.850>0.1]
1693it [06:32,  2.98it/s, bound:686 nc:107 ncall:2.2e+05 eff:0.8% logz=27.80+/-0.15 dlogz:26.805>0.1]
1697it [06:32,  4.38it/s, bound:688 nc:158 ncall:2.3e+05 eff:0.8% logz=27.85+/-0.15 dlogz:26.745>0.1]
1700it [06:35,  2.42it/s, bound:689 nc:162 ncall:2.3e+05 eff:0.8% logz=27.89+/-0.15 dlogz:26.699>0.1]
1703it [06:35,  3.23it/s, bound:691 nc:220 ncall:2.3e+05 eff:0.8% logz=27.93+/-0.15 dlogz:26.652>0.1]
1707it [06:35,  4.70it/s, bound:693 nc:183 ncall:2.3e+05 eff:0.8% logz=27.98+/-0.15 dlogz:26.588>0.1]
1710it [06:38,  2.46it/s, bound:694 nc:186 ncall:2.3e+05 eff:0.8% logz=28.02+/-0.15 dlogz:26.541>0.1]
1713it [06:38,  3.29it/s, bound:696 nc:150 ncall:2.3e+05 eff:0.8% logz=28.06+/-0.15 dlogz:26.493>0.1]
1716it [06:41,  2.03it/s, bound:697 nc:195 ncall:2.3e+05 eff:0.8% logz=28.10+/-0.15 dlogz:26.445>0.1]
1719it [06:41,  2.76it/s, bound:699 nc:204 ncall:2.3e+05 eff:0.7% logz=28.15+/-0.15 dlogz:26.396>0.1]
1723it [06:42,  4.08it/s, bound:701 nc:146 ncall:2.3e+05 eff:0.7% logz=28.20+/-0.15 dlogz:26.332>0.1]
1726it [06:44,  2.46it/s, bound:702 nc:142 ncall:2.3e+05 eff:0.7% logz=28.24+/-0.15 dlogz:26.284>0.1]
1729it [06:44,  3.30it/s, bound:704 nc:263 ncall:2.3e+05 eff:0.7% logz=28.28+/-0.15 dlogz:26.235>0.1]
1732it [06:47,  2.17it/s, bound:706 nc:229 ncall:2.3e+05 eff:0.7% logz=28.32+/-0.15 dlogz:26.187>0.1]
1736it [06:47,  3.21it/s, bound:708 nc:224 ncall:2.3e+05 eff:0.7% logz=28.38+/-0.16 dlogz:26.123>0.1]
1740it [06:50,  2.28it/s, bound:710 nc:197 ncall:2.3e+05 eff:0.7% logz=28.43+/-0.16 dlogz:26.059>0.1]
1744it [06:50,  3.26it/s, bound:712 nc:217 ncall:2.3e+05 eff:0.7% logz=28.48+/-0.16 dlogz:25.996>0.1]
1748it [06:53,  2.21it/s, bound:714 nc:211 ncall:2.3e+05 eff:0.7% logz=28.54+/-0.16 dlogz:25.933>0.1]
1752it [06:53,  3.08it/s, bound:716 nc:246 ncall:2.4e+05 eff:0.7% logz=28.59+/-0.16 dlogz:25.870>0.1]
1755it [06:53,  3.90it/s, bound:718 nc:237 ncall:2.4e+05 eff:0.7% logz=28.63+/-0.16 dlogz:25.823>0.1]
1757it [06:56,  2.28it/s, bound:719 nc:159 ncall:2.4e+05 eff:0.7% logz=28.66+/-0.16 dlogz:25.791>0.1]
1761it [06:56,  3.38it/s, bound:721 nc:154 ncall:2.4e+05 eff:0.7% logz=28.71+/-0.16 dlogz:25.730>0.1]
1764it [06:58,  2.29it/s, bound:722 nc:147 ncall:2.4e+05 eff:0.7% logz=28.75+/-0.16 dlogz:25.682>0.1]
1767it [06:58,  3.09it/s, bound:724 nc:193 ncall:2.4e+05 eff:0.7% logz=28.79+/-0.16 dlogz:25.635>0.1]
1771it [06:58,  4.51it/s, bound:726 nc:155 ncall:2.4e+05 eff:0.7% logz=28.84+/-0.16 dlogz:25.572>0.1]
1774it [07:01,  2.43it/s, bound:727 nc:106 ncall:2.4e+05 eff:0.7% logz=28.88+/-0.16 dlogz:25.526>0.1]
1777it [07:01,  3.23it/s, bound:729 nc:139 ncall:2.4e+05 eff:0.7% logz=28.92+/-0.16 dlogz:25.479>0.1]
1780it [07:04,  1.95it/s, bound:730 nc:220 ncall:2.4e+05 eff:0.7% logz=28.96+/-0.16 dlogz:25.434>0.1]
1783it [07:04,  2.62it/s, bound:732 nc:243 ncall:2.4e+05 eff:0.7% logz=28.99+/-0.16 dlogz:25.387>0.1]
1786it [07:05,  3.52it/s, bound:734 nc:168 ncall:2.4e+05 eff:0.7% logz=29.03+/-0.16 dlogz:25.341>0.1]
1788it [07:07,  2.03it/s, bound:735 nc:206 ncall:2.4e+05 eff:0.7% logz=29.06+/-0.16 dlogz:25.310>0.1]
1792it [07:07,  3.16it/s, bound:737 nc:114 ncall:2.4e+05 eff:0.7% logz=29.11+/-0.16 dlogz:25.251>0.1]
1796it [07:10,  2.12it/s, bound:739 nc:156 ncall:2.4e+05 eff:0.7% logz=29.16+/-0.16 dlogz:25.192>0.1]
1800it [07:10,  3.07it/s, bound:741 nc:193 ncall:2.4e+05 eff:0.7% logz=29.21+/-0.16 dlogz:25.133>0.1]
1804it [07:14,  2.13it/s, bound:743 nc:235 ncall:2.4e+05 eff:0.7% logz=29.26+/-0.16 dlogz:25.073>0.1]
1807it [07:14,  2.76it/s, bound:745 nc:154 ncall:2.5e+05 eff:0.7% logz=29.29+/-0.16 dlogz:25.028>0.1]
1811it [07:14,  3.91it/s, bound:747 nc:198 ncall:2.5e+05 eff:0.7% logz=29.34+/-0.16 dlogz:24.968>0.1]
1813it [07:17,  2.10it/s, bound:748 nc:210 ncall:2.5e+05 eff:0.7% logz=29.37+/-0.16 dlogz:24.939>0.1]
1817it [07:17,  3.10it/s, bound:750 nc:211 ncall:2.5e+05 eff:0.7% logz=29.42+/-0.16 dlogz:24.881>0.1]
1820it [07:20,  1.85it/s, bound:752 nc:149 ncall:2.5e+05 eff:0.7% logz=29.45+/-0.16 dlogz:24.838>0.1]
1823it [07:20,  2.49it/s, bound:754 nc:224 ncall:2.5e+05 eff:0.7% logz=29.49+/-0.16 dlogz:24.796>0.1]
1827it [07:23,  1.98it/s, bound:756 nc:159 ncall:2.5e+05 eff:0.7% logz=29.53+/-0.16 dlogz:24.739>0.1]
1831it [07:23,  2.85it/s, bound:758 nc:187 ncall:2.5e+05 eff:0.7% logz=29.58+/-0.16 dlogz:24.681>0.1]
1835it [07:26,  2.06it/s, bound:760 nc:257 ncall:2.5e+05 eff:0.7% logz=29.63+/-0.16 dlogz:24.623>0.1]
1838it [07:26,  2.67it/s, bound:762 nc:211 ncall:2.5e+05 eff:0.7% logz=29.66+/-0.16 dlogz:24.579>0.1]
1842it [07:29,  2.09it/s, bound:764 nc:179 ncall:2.5e+05 eff:0.7% logz=29.71+/-0.16 dlogz:24.522>0.1]
1846it [07:29,  2.97it/s, bound:766 nc:161 ncall:2.5e+05 eff:0.7% logz=29.76+/-0.16 dlogz:24.465>0.1]
1850it [07:32,  2.14it/s, bound:768 nc:175 ncall:2.5e+05 eff:0.7% logz=29.81+/-0.16 dlogz:24.408>0.1]
1854it [07:33,  2.99it/s, bound:770 nc:207 ncall:2.6e+05 eff:0.7% logz=29.85+/-0.16 dlogz:24.351>0.1]
